brnd_name,forecast_2024_total_spending
rufinamide,3147377.284
rufinamide,2000126.305
rufinamide,3939085.023
rukobia,78771411.19
rukobia,95546068.57
ruxience,19268433.42
ruxience,17387502.48
ryaltris,1002086.614
ryaltris,1003025.156
rybelsus,307978554.6
rybelsus,1475581263.0
rybrevant,1134847.181
rybrevant,1147708.895
ryclora,44418.48113
ryclora,44302.31513
rydapt,32784452.34
rydapt,36680529.88
rystiggo,4546856.69
rystiggo,4253772.623
rytary,143315193.5
rytary,243255401.0
ryvent,439555.5136
ryvent,439990.5312
sabril,14007494.5
sabril,19455505.74
safety pen needle,50855.58369
safety pen needle,45786.7432
safety pen needle,1673.75951
safetyglide insulin syringe,220249.4632
safetyglide insulin syringe,220541.5233
safetyglide insulin syringe,261180.8836
safetyglide insulin syringe,122797.0815
safetyglide insulin syringe,123226.3234
safetyglide insulin syringe,335095.7373
safetyglide insulin syringe,189586.2
safetyglide insulin syringe,147239.8259
safetyglide insulin syringe,179595.791
safetyglide insulin syringe,179999.8973
safetyglide insulin syringe,173682.7112
safetyglide insulin syringe,174111.7564
safetyglide syringe,3923.065745
safetyglide syringe,3880.493695
safyral,8803.786604
safyral,8779.417368
saizen,133412.0178
saizen,133286.6654
saizen-saizenprep,38256.04806
saizen-saizenprep,38122.65595
sajazir,2773292.751
sajazir,3201020.885
salagen,49461.03444
salagen,50070.35283
salicylic acid,207306.422
salicylic acid,139183.3089
salicylic acid,18090.48209
salicylic acid,24647.37641
salsalate,699210.0879
salsalate,63174.356
salsalate,49548.15735
salsalate,491877.7142
salsalate,2201.239013
samsca,11700375.84
samsca,11313950.85
sancuso,6451167.695
sancuso,6501445.679
sandimmune,934172.9783
sandimmune,931186.7098
sandostatin,175298.9362
sandostatin,174970.2809
sandostatin lar depot,52400389.5
sandostatin lar depot,51283427.31
santyl,157870398.5
santyl,170012519.8
saphnelo,9266870.104
saphnelo,9903983.737
saphris,7556964.511
saphris,7574365.213
sapropterin dihydrochloride,16412373.86
sapropterin dihydrochloride,13277336.9
sapropterin dihydrochloride,2870286.408
sarclisa,4261284.097
sarclisa,4223114.722
savaysa,5455344.757
savaysa,5413401.308
savella,70796809.16
savella,64131966.71
saxagliptin hcl,4385207.217
saxagliptin hcl,3089300.558
saxagliptin hcl,533657.2475
saxagliptin hcl,842927.8208
saxagliptin-metformin er,1693196.932
saxagliptin-metformin er,986522.131
saxagliptin-metformin er,928835.1702
saxenda,33285.69785
saxenda,33250.87055
scemblix,95536725.14
scemblix,133307696.1
scopolamine,27273973.07
scopolamine,3759616.055
scopolamine,5797955.488
scopolamine,4256492.035
scopolamine,17128649.21
se-natal 19,20313.05064
se-natal 19,20306.50425
se-natal-19,30307.41753
se-natal-19,30297.65037
seasonique,92612.5312
seasonique,91684.78203
secuado,5168733.343
secuado,5204315.469
securesafe pen needle,641051.0217
securesafe pen needle,635531.3597
seglentis,706729.3152
seglentis,706588.8727
segluromet,1187948.744
segluromet,1194442.638
selegiline hcl,6621511.839
selegiline hcl,111299.5062
selegiline hcl,873299.6011
selegiline hcl,1151.958358
selegiline hcl,1159367.793
selegiline hcl,4782027.487
selenium sulfide,811991.0837
selenium sulfide,67048.38792
selenium sulfide,677396.2143
selenium sulfide,17925.47967
selenium sulfide,15901.81834
selenium sulfide,1987.016636
selenium sulfide,3525.704883
selzentry,7921974.807
selzentry,7965633.296
semglee (yfgn),4028527.495
semglee (yfgn),4056314.466
semglee (yfgn) pen,23354284.28
semglee (yfgn) pen,23252159.39
semglee (yfgn) pen,33383.39181
sensipar,2855588.372
sensipar,2839537.401
sensorcaine,335.680421
sensorcaine,335.4090894
sensorcaine-mpf,4010.360954
sensorcaine-mpf,3979.502425
serevent diskus,38283858.77
serevent diskus,37361657.05
seroquel,10167376.76
seroquel,10077137.31
seroquel xr,8828296.081
seroquel xr,8759337.919
serostim,76409154.61
serostim,104849117.0
sertraline hcl,205233909.7
sertraline hcl,440.8243265
sertraline hcl,81.35012404
sertraline hcl,21866449.73
sertraline hcl,57588.37065
sertraline hcl,40770681.73
sertraline hcl,10161321.85
sertraline hcl,119732.2351
sertraline hcl,4221232.735
sertraline hcl,872182.8079
sertraline hcl,262455.2523
sertraline hcl,24330086.01
sertraline hcl,133132.2995
sertraline hcl,59501149.51
sertraline hcl,84.64158634
sertraline hcl,3954197.782
sertraline hcl,373479.4104
sertraline hcl,5057349.749
sertraline hcl,2131.672749
setlakin,102081.5354
setlakin,102812.1499
sevelamer carbonate,177710197.5
sevelamer carbonate,331188.5952
sevelamer carbonate,16895258.8
sevelamer carbonate,3892.50335
sevelamer carbonate,8892457.03
sevelamer carbonate,24601.86733
sevelamer carbonate,11046405.78
sevelamer carbonate,50116.42637
sevelamer carbonate,2344.323282
sevelamer carbonate,39513920.63
sevelamer carbonate,15205350.42
sevelamer carbonate,2628376.782
sevelamer carbonate,59794510.54
sevelamer carbonate,33784203.98
sevelamer hcl,25592650.2
sevelamer hcl,9139118.128
sevelamer hcl,94116.71312
sevelamer hcl,9526862.444
sevelamer hcl,4942825.082
sevelamer hcl,196297.4682
sevelamer hcl,13931.74736
seysara,612404.6698
seysara,609902.7814
sf,33032.79213
sf,32960.81122
sf 5000 plus,444003.0848
sf 5000 plus,439854.3329
sfrowasa,30071.81194
sfrowasa,29878.49893
sharobel,31384.23646
sharobel,31434.53676
shingrix,515124132.3
shingrix,780791654.0
signifor,1561987.924
signifor,1783057.842
signifor lar,3793787.553
signifor lar,5349926.951
siklos,765975.8421
siklos,766197.3962
sildenafil citrate,43256343.79
sildenafil citrate,10150.962
sildenafil citrate,49997.98537
sildenafil citrate,375267.2152
sildenafil citrate,164268.7195
sildenafil citrate,890.0359275
sildenafil citrate,604.9920792
sildenafil citrate,3364205.214
sildenafil citrate,71153.16454
sildenafil citrate,3735868.126
sildenafil citrate,1054885.762
sildenafil citrate,71869.3517
sildenafil citrate,5418.977662
sildenafil citrate,217788.629
sildenafil citrate,434986.6122
sildenafil citrate,3097.59652
sildenafil citrate,20835.46913
sildenafil citrate,5354237.269
sildenafil citrate,1350213.436
sildenafil citrate,181.3571194
sildenafil citrate,8585458.55
sildenafil citrate,9398905.526
sildenafil citrate,10630205.17
sildenafil citrate,1162193.328
silenor,883923.3779
silenor,885473.955
siliq,9696950.396
siliq,10387515.72
silodosin,31318549.87
silodosin,1142044.047
silodosin,7690144.423
silodosin,2368112.368
silodosin,5105616.72
silodosin,4363013.479
silodosin,160218.5515
silodosin,3138259.092
silodosin,5114166.916
silvadene,31839.32138
silvadene,31808.94597
silver nitrate,2458.023409
silver nitrate,2452.309701
silver sulfadiazine,6519689.825
silver sulfadiazine,401011.9846
silver sulfadiazine,6358537.187
simbrinza,65465860.37
simbrinza,71830269.71
simpesse,191571.8739
simpesse,191185.3657
simponi,137745082.9
simponi,162446408.8
simponi aria,35192143.88
simponi aria,34030468.33
simvastatin,174630750.4
simvastatin,331099.7233
simvastatin,7468797.599
simvastatin,314.5911235
simvastatin,14382.61167
simvastatin,19914900.16
simvastatin,71409400.09
simvastatin,630.3574609
simvastatin,92613.28175
simvastatin,214669.6469
simvastatin,424.7010147
simvastatin,11472969.24
simvastatin,183147.5317
simvastatin,21407158.23
simvastatin,243.406895
simvastatin,8006.312014
simvastatin,2922.80847
simvastatin,22182138.54
sinemet 10-100,1681.016862
sinemet 10-100,1683.642591
sinemet 25-100,260688.4875
sinemet 25-100,261249.3841
single use swab,717841.3815
single use swab,722290.9496
singulair,6619612.605
singulair,6595374.089
sirolimus,22524215.5
sirolimus,19750.04093
sirolimus,1450331.926
sirolimus,1873400.312
sirolimus,8502104.497
sirolimus,1200138.722
sirolimus,5369.960606
sirolimus,5820013.571
sirolimus,142889.3154
sirolimus,2715322.437
sirolimus,420472.0371
sirolimus,149989.2692
sirturo,2893692.905
sirturo,2862790.495
sitavig,26950.00393
sitavig,26805.43124
sivextro,9122986.37
sivextro,10727283.45
sivextro,1737891.79
sky safety pen needle,1205.184817
sky safety pen needle,1200.460671
skyclarys,35985224.45
skyclarys,43062053.45
skyla,13931.8863
skyla,13862.30888
skyrizi on-body,116331982.3
skyrizi on-body,192083427.1
skyrizi pen,299284186.7
skyrizi pen,973467216.8
skyrizi,181671912.0
skyrizi,301410275.8
slynd,1760337.962
slynd,1763460.802
smoflipid,25727.91639
smoflipid,25705.90735
soaanz,4618563.427
soaanz,4627069.813
sod sulf-potass sulf-mag sulf,44794388.66
sod sulf-potass sulf-mag sulf,25068080.89
sod sulf-potass sulf-mag sulf,18201081.49
sodium acetate,53349.79852
sodium acetate,33684.81032
sodium acetate,15990.0273
sodium acetate,1203.96461
sodium bicarbonate,773590.8128
sodium bicarbonate,492514.0666
sodium bicarbonate,109647.8341
sodium bicarbonate,11026.68513
sodium bicarbonate,6265.513626
sodium bicarbonate,146680.0874
sodium chloride,23004.7342
sodium chloride,2614.839005
sodium chloride,18239.54068
sodium chloride,1479.680102
sodium chloride,526796.0191
sodium chloride,7151.192298
sodium chloride,71897.50253
sodium chloride,441184.7979
sodium chloride,12285.44867
sodium chloride,501.5475496
sodium chloride,15551.15716
sodium chloride,770.1538084
sodium chloride,770.4915553
sodium chloride,816364.612
sodium chloride,209737.6935
sodium chloride,766.1051453
sodium chloride,608489.2885
sodium chloride,7840480.698
sodium chloride,98831.40579
sodium chloride,25672.55808
sodium chloride,77449.12875
sodium chloride,59790.50882
sodium chloride,6357399.811
sodium chloride,681266.8367
sodium chloride,10438.91889
sodium citrate-citric acid,67815.51554
sodium citrate-citric acid,1160.344156
sodium citrate-citric acid,66294.59022
sodium fluoride 5000 dry mouth,256908.8109
sodium fluoride 5000 dry mouth,257292.156
sodium fluoride 5000 plus,282851.7781
sodium fluoride 5000 plus,282871.2049
sodium fluoride enamel protect,77581.55585
sodium fluoride enamel protect,77771.48505
sodium fluoride sensitive,350562.9138
sodium fluoride sensitive,351547.9199
sodium fluoride,1469248.137
sodium fluoride,193520.5665
sodium fluoride,1210458.506
sodium fluoride,1242.800889
sodium fluoride,139633.7719
sodium fluoride,4124.95506
sodium fluoride,2752.773479
sodium fluoride,508.9133389
sodium oxybate,55573483.33
sodium oxybate,1807651.142
sodium oxybate,49636084.07
sodium phenylbutyrate,3788652.441
sodium phenylbutyrate,138173.4108
sodium phenylbutyrate,3718099.133
sodium phosphate,60391.13909
sodium phosphate,20929.55707
sodium phosphate,16357.2243
sodium phosphate,27284.79279
sodium polystyrene sulfonate,3437526.402
sodium polystyrene sulfonate,123192.7525
sodium polystyrene sulfonate,26343.60747
sodium polystyrene sulfonate,1074681.454
sodium polystyrene sulfonate,69102.09784
sodium polystyrene sulfonate,7170.726329
sodium polystyrene sulfonate,2020010.864
sodium polystyrene sulfonate,29803.81277
sodium sulfacetamide-sulfur,58383.02453
sodium sulfacetamide-sulfur,53823.91393
sodium sulfacetamide-sulfur,7636.105326
sofosbuvir-velpatasvir,73280248.06
sofosbuvir-velpatasvir,113096031.2
sogroya,172033.6964
sogroya,171626.461
solifenacin succinate,84366075.44
solifenacin succinate,171674.5495
solifenacin succinate,4265592.733
solifenacin succinate,12118.1756
solifenacin succinate,19459213.06
solifenacin succinate,222.920454
solifenacin succinate,7985918.455
solifenacin succinate,4206251.408
solifenacin succinate,12838683.28
solifenacin succinate,16258.97331
solifenacin succinate,22565502.91
solifenacin succinate,216584.9614
solifenacin succinate,518639.9719
solifenacin succinate,16615746.78
solifenacin succinate,34072.87995
solifenacin succinate,14754.52736
soliqua 100-33,184676283.2
soliqua 100-33,247000485.2
soliris,108026049.5
soliris,198986933.8
solodyn,4056.205575
solodyn,4050.96848
solosec,63040.8828
solosec,62991.68079
soltamox,480961.8548
soltamox,479698.5113
solu-cortef,113412.4179
solu-cortef,113374.4618
solu-cortef,686616.5122
solu-cortef,684648.7795
solu-medrol,31889.28067
solu-medrol,27184.63747
solu-medrol,3550.093776
solu-medrol,244362.0822
solu-medrol,227141.1556
solu-medrol,6297.241603
solu-medrol,2380.966934
soma,1543847.374
soma,1580640.321
somatuline depot,47225995.49
somatuline depot,46091991.06
somavert,41597132.16
somavert,38156868.97
soolantra,2088508.958
soolantra,2095171.232
sorafenib,34829515.0
sorafenib,3527289.163
sorafenib,1068669.6
sorafenib,7122265.58
sorafenib,8014148.115
sorafenib,13971786.36
sorilux,372957.71
sorilux,372737.2014
sorine,3110.23679
sorine,3132.680282
sotalol,26368588.69
sotalol,9135883.402
sotalol,344129.4686
sotalol,14433957.28
sotalol,5836522.507
sotalol,752.2475025
sotalol,1559.602066
sotalol,1376.561586
sotalol af,3182296.901
sotalol af,1173836.732
sotalol af,1579215.601
sotalol af,472.541336
sotalol af,257488.6951
sotyktu,35341338.77
sotyktu,35360499.83
sotylize,15467.35721
sotylize,15418.31551
sovaldi,1633561.614
sovaldi,1691553.324
spevigo,1319400.711
spevigo,1348557.18
spinosad,325933.1895
spinosad,325878.0902
spinraza,1579500.273
spinraza,2305265.159
spiriva handihaler,214502768.8
spiriva handihaler,611362855.6
spiriva respimat,203272217.5
spiriva respimat,609421271.0
spironolactone,94111881.02
spironolactone,811292.8087
spironolactone,28130.72601
spironolactone,22179353.91
spironolactone,170.7348686
spironolactone,3564203.993
spironolactone,1227059.666
spironolactone,11830803.31
spironolactone,1897906.967
spironolactone,13114.79334
spironolactone,422794.9555
spironolactone,6298.089957
spironolactone,30169.32182
spironolactone,11775588.19
spironolactone,34798593.99
spironolactone,447.3548108
spironolactone,8289920.743
spironolactone-hctz,9504450.154
spironolactone-hctz,3471.273278
spironolactone-hctz,18618.02248
spironolactone-hctz,374061.898
spironolactone-hctz,4068293.974
spironolactone-hctz,5045039.228
spironolactone-hctz,60590.67889
sporanox,199083.2135
sporanox,198963.0255
spravato,74882540.9
spravato,76423125.04
sprintec,462071.2373
sprintec,464619.7008
spritam,1348053.761
spritam,1374810.88
sprix,2029681.048
sprix,2058550.202
sprycel,246836485.0
sprycel,458917892.0
sps,12956935.58
sps,13003986.04
sronyx,66704.99524
sronyx,67145.44258
ssd,4582549.838
ssd,4610487.353
stalevo 100,240119.8468
stalevo 100,241177.5155
stalevo 125,33485.50987
stalevo 125,33432.95843
stalevo 150,144020.2499
stalevo 150,144387.8914
stalevo 200,186076.7503
stalevo 200,186360.7234
stalevo 50,35328.79028
stalevo 50,35510.90224
stalevo 75,16838.48592
stalevo 75,16825.25107
steglatro,17242303.97
steglatro,17344615.53
steglujan,1348110.709
steglujan,1371733.878
stelara,321216364.0
stelara,1123967143.0
sterile pads,2523.655555
sterile pads,380.2822931
sterile pads,1883.623932
sterile pads,346.3333386
stiolto respimat,169622400.5
stiolto respimat,296935108.9
stivarga,90632479.74
stivarga,113853899.8
strattera,1513132.817
strattera,1552254.887
strensiq,90226950.54
strensiq,195288967.3
streptomycin sulfate,5805064.241
streptomycin sulfate,5785322.0
stribild,29440501.16
stribild,28813449.56
striverdi respimat,5006092.838
striverdi respimat,4974703.312
stromectol,1748.603843
stromectol,1738.303412
sublocade,30088508.03
sublocade,33087825.24
suboxone,75518889.61
suboxone,84367227.65
subsys,792762.7647
subsys,786468.2448
subvenite,21618.22693
subvenite,21603.41885
subvenite (orange),66153.37247
subvenite (orange),66131.0514
sucraid,74789524.97
sucraid,89190706.97
sucralfate,164677618.5
sucralfate,4876.24014
sucralfate,34447899.94
sucralfate,20788.5586
sucralfate,27046012.83
sucralfate,28654710.88
sucralfate,663259.3519
sucralfate,15224347.95
sucralfate,21133.69118
sucralfate,25878360.74
sucralfate,2381938.724
sucralfate,354.1866002
sucralfate,11631.57512
sucralfate,607470.6922
sucralfate,20528800.84
sucralfate,2179503.079
sucralfate,16344.60207
sucralfate,381196.746
suflave,465403.0305
sular,336228.207
sular,334537.9624
sulfacetamide sodium,2029504.553
sulfacetamide sodium,5030.975243
sulfacetamide sodium,797377.6745
sulfacetamide sodium,779472.2627
sulfacetamide sodium,571771.9691
sulfacetamide-prednisolone,95082.34041
sulfacetamide-prednisolone,95050.23892
sulfadiazine,845770.4433
sulfadiazine,13261.60485
sulfadiazine,802145.7469
sulfamethoxazole-trimethoprim,26965389.81
sulfamethoxazole-trimethoprim,4239.352889
sulfamethoxazole-trimethoprim,44531.18264
sulfamethoxazole-trimethoprim,48036.11796
sulfamethoxazole-trimethoprim,137761.7902
sulfamethoxazole-trimethoprim,179691.7461
sulfamethoxazole-trimethoprim,66684.97181
sulfamethoxazole-trimethoprim,4728197.434
sulfamethoxazole-trimethoprim,35833.50923
sulfamethoxazole-trimethoprim,66549.12746
sulfamethoxazole-trimethoprim,31457.6134
sulfamethoxazole-trimethoprim,189.7796467
sulfamethoxazole-trimethoprim,14397026.28
sulfamethoxazole-trimethoprim,14586.92647
sulfamethoxazole-trimethoprim,6842819.638
sulfamethoxazole-trimethoprim,1503.858089
sulfamylon,55367.92724
sulfamylon,55287.66043
sulfasalazine,13691105.02
sulfasalazine,9049086.893
sulfasalazine,2941600.024
sulfasalazine,1263616.143
sulfasalazine,456692.5202
sulfasalazine,5733.569677
sulfasalazine dr,6161776.372
sulfasalazine dr,6148087.436
sulindac,3992712.189
sulindac,1735.704115
sulindac,441412.3676
sulindac,3258.464775
sulindac,1173933.971
sulindac,2269096.876
sumatriptan,9757569.797
sumatriptan,3594070.724
sumatriptan,1303196.706
sumatriptan,475603.2771
sumatriptan,150824.5508
sumatriptan,2987543.19
sumatriptan,2787578.182
sumatriptan succ-naproxen sod,2931109.577
sumatriptan succ-naproxen sod,1684368.849
sumatriptan succ-naproxen sod,707653.4648
sumatriptan succ-naproxen sod,409235.0542
sumatriptan succ-naproxen sod,131300.634
sumatriptan succinate,56083600.77
sumatriptan succinate,8137.508121
sumatriptan succinate,86988.41221
sumatriptan succinate,15975.94701
sumatriptan succinate,1921602.092
sumatriptan succinate,1161998.692
sumatriptan succinate,11757442.57
sumatriptan succinate,512573.193
sumatriptan succinate,26629.24378
sumatriptan succinate,43327.82499
sumatriptan succinate,3936840.112
sumatriptan succinate,21639606.76
sumatriptan succinate,1117.559768
sumatriptan succinate,316380.4831
sumatriptan succinate,2576162.833
sumatriptan succinate,2918.669265
sumatriptan succinate,931051.1355
sumatriptan succinate,8773101.709
sumatriptan succinate,4695.333704
sumatriptan succinate,37356.58969
sunitinib malate,58823618.08
sunitinib malate,8154342.721
sunitinib malate,7145773.852
sunitinib malate,4118776.497
sunitinib malate,9700848.419
sunitinib malate,32399942.15
sunlenca,8288350.245
sunlenca,9118598.508
sunosi,15707066.63
sunosi,540712.6514
sunosi,15209036.98
suprep,14234951.94
suprep,14308492.55
sure comfort,517843.1922
sure comfort,517866.6914
sure comfort,768934.3051
sure comfort,768647.3564
sure comfort,1888211.399
sure comfort,1889515.034
sure comfort,1910102.913
sure comfort,1910229.293
sure comfort alcohol,71028.02123
sure comfort alcohol,70442.4306
sure comfort insulin syringe,6003.257314
sure comfort insulin syringe,6067.89361
sure comfort insulin syringe,7479.900785
sure comfort insulin syringe,7543.434026
sure comfort insulin syringe,3611.537397
sure comfort insulin syringe,3633.108402
sure comfort pen needle,7979854.763
sure comfort pen needle,7973864.453
sure comfort safety pen needle,3210.520671
sure comfort safety pen needle,3211.315275
sure-fine pen needles,2700.00356
sure-fine pen needles,2700.083035
sure-ject insulin syringe,4691.628233
sure-ject insulin syringe,4724.48321
sure-ject insulin syringe,3874.942634
sure-ject insulin syringe,3873.406347
sure-ject insulin syringe,4792.260072
sure-ject insulin syringe,4825.106835
sure-prep alcohol prep pads,3777.643894
sure-prep alcohol prep pads,3808.441641
sustiva,27090.69172
sustiva,27037.10127
sustol,87365.52097
sustol,87167.18472
sutab,27298729.68
sutab,27792922.03
sutent,6933837.125
sutent,6355607.466
syeda,149753.9657
syeda,149953.3086
syfovre,1368349.846
syfovre,1422811.248
symbicort,211645359.3
symbicort,980365940.2
symbyax,58220.93606
symbyax,58274.1846
symdeko,12492350.63
symdeko,16822221.57
symfi,1114006.53
symfi,1158322.885
symfi lo,130473.5767
symfi lo,130423.0584
symlinpen 120,2326670.128
symlinpen 120,2348046.791
symlinpen 60,1542871.877
symlinpen 60,1531968.484
sympazan,2661619.13
sympazan,2655020.284
symproic,12620477.24
symproic,12709558.29
symtuza,223598396.1
symtuza,348654499.3
synagis,48354.01151
synagis,47872.78894
synarel,251786.846
synarel,248519.4023
synjardy,124014482.2
synjardy,143833848.9
synjardy xr,167491302.6
synjardy xr,235270436.9
synribo,1095826.193
synribo,1189133.142
synthroid,248754185.2
synthroid,337761320.0
syprine,581055.993
syprine,575130.0641
tabloid,672283.2486
tabloid,335424.34
tabloid,295280.0933
tabrecta,78851908.46
tabrecta,95507903.36
taclonex,582153.4884
taclonex,582173.4361
tacrolimus,100440759.4
tacrolimus,540917.2428
tacrolimus,1451127.687
tacrolimus,79298.12938
tacrolimus,790383.3095
tacrolimus,12378.35961
tacrolimus,19193718.62
tacrolimus,7746.217109
tacrolimus,401450.1218
tacrolimus,7152915.123
tacrolimus,16269.42219
tacrolimus,212474.9064
tacrolimus,14568.9618
tacrolimus,22477641.14
tacrolimus,12814845.0
tacrolimus,2398966.232
tacrolimus,3098.38416
tacrolimus,3695316.125
tacrolimus,8687.805777
tacrolimus,2620503.204
tacrolimus,27315023.81
tacrolimus,4550.063865
tadalafil,98761425.98
tadalafil,899690.5373
tadalafil,6771371.582
tadalafil,670972.8292
tadalafil,1051553.256
tadalafil,1814373.093
tadalafil,4604390.969
tadalafil,1293583.192
tadalafil,7590.48147
tadalafil,115.8473897
tadalafil,3412.473149
tadalafil,2733129.003
tadalafil,194339.9868
tadalafil,27050192.63
tadalafil,26662351.48
tadalafil,2450913.174
tadalafil,371211.3243
tadalafil,4898759.197
tadalafil,632.3143549
tadalafil,165427.6973
tadalafil,1900473.816
tadalafil,2015560.233
tadalafil,546348.2229
tadalafil,37353.32866
tadalafil,8430519.286
tadalafil,313744.1414
tadliq,145198.8184
tadliq,145118.9554
tafinlar,110665942.6
tafinlar,144556707.9
tafluprost,13310072.35
tafluprost,7585700.188
tafluprost,4451404.022
tafluprost,853878.1458
tagrisso,299847284.4
tagrisso,808626719.4
takhzyro,118928804.3
takhzyro,216091885.0
takhzyro,11861994.11
talicia,3306333.54
talicia,3327979.428
taltz autoinjector,193626659.3
taltz autoinjector,366612044.1
taltz autoinjector (2 pack),59622861.44
taltz autoinjector (2 pack),66638591.38
taltz autoinjector (3 pack),22361729.84
taltz autoinjector (3 pack),30136846.39
taltz syringe,42604112.77
taltz syringe,43189343.03
talzenna,14794771.38
talzenna,14836558.91
tamiflu,67325.98894
tamiflu,64627.14226
tamiflu,4076.454381
tamoxifen citrate,12875975.34
tamoxifen citrate,17916.62924
tamoxifen citrate,2379885.919
tamoxifen citrate,2454926.743
tamoxifen citrate,620.8634221
tamoxifen citrate,6434837.699
tamoxifen citrate,1252786.96
tamsulosin hcl,309747888.0
tamsulosin hcl,174614453.0
tamsulosin hcl,1156412.443
tamsulosin hcl,6939772.26
tamsulosin hcl,464750.9642
tamsulosin hcl,92874147.0
tamsulosin hcl,6650994.694
tamsulosin hcl,15982029.8
tamsulosin hcl,2437.252154
tamsulosin hcl,610234.9142
tamsulosin hcl,2349344.262
tamsulosin hcl,1235.821232
tamsulosin hcl,120399667.3
tamsulosin hcl,9143504.682
tamsulosin hcl,425.4948088
tamsulosin hcl,1419444.463
tamsulosin hcl,7387.767372
targadox,26997.71851
targadox,27094.1141
targretin,4587176.83
targretin,4680882.078
tarina 24 fe,6319.232369
tarina 24 fe,6303.444184
tarina fe 1-20 eq,14398.01947
tarina fe 1-20 eq,14417.78968
taron-c dha,1675.158523
taron-c dha,1674.232623
tarpeyo,13897173.37
tarpeyo,15097904.32
tascenso odt,382856.3062
tascenso odt,377985.2581
tasigna,243501076.0
tasigna,400451879.0
tasimelteon,20348601.71
tasimelteon,18660418.56
tasimelteon,5773643.496
tasmar,193283.1901
tasmar,192113.8906
tavaborole,17822584.17
tavaborole,1913842.37
tavaborole,116820.3632
tavaborole,324805.0042
tavaborole,101455.9216
tavaborole,9713188.292
tavaborole,1793893.061
tavaborole,1386719.73
tavaborole,2034186.489
tavalisse,46797453.82
tavalisse,42937900.05
tavneos,35713299.69
tavneos,32005559.76
taytulla,34299.76912
taytulla,34248.15627
tazarotene,2642685.739
tazarotene,1056670.688
tazarotene,116373.3259
tazarotene,55940.71544
tazarotene,123413.3642
tazarotene,1281871.58
tazicef,36664.86402
tazicef,36507.20762
tazorac,1717148.811
tazorac,1720508.295
taztia xt,149805.1449
taztia xt,150096.4506
tazverik,18217970.07
tazverik,19022649.37
tdvax,453020.3768
tdvax,452851.3198
tecentriq,35014104.05
tecentriq,31521266.63
tecfidera,157322517.7
tecfidera,202345503.8
techlite insulin syringe,39238.97055
techlite insulin syringe,39273.97729
techlite insulin syringe,52683.39697
techlite insulin syringe,52657.05005
techlite insulin syringe,62552.48286
techlite insulin syringe,62608.28804
techlite pen needle,3210643.723
techlite pen needle,3217289.273
tecvayli,301712.1504
tecvayli,293634.8739
teflaro,11876614.75
teflaro,11511444.12
tegretol,12923571.21
tegretol,12973416.04
tegretol xr,16937371.17
tegretol xr,16951038.7
tegsedi,4480420.167
tegsedi,7802600.02
tekturna,1095660.578
tekturna,1100392.655
tekturna hct,398905.8463
tekturna hct,399407.5576
telmisartan,62398066.59
telmisartan,45629.09028
telmisartan,8127344.444
telmisartan,10879060.98
telmisartan,787143.3078
telmisartan,5413060.215
telmisartan,13164389.82
telmisartan,1195.556694
telmisartan,19334.79735
telmisartan,21245.29373
telmisartan,138905.9151
telmisartan,16807069.77
telmisartan,495303.2304
telmisartan-amlodipine,3956644.712
telmisartan-amlodipine,5642.951699
telmisartan-amlodipine,3956625.946
telmisartan-amlodipine,3277.123127
telmisartan-hydrochlorothiazid,33619862.38
telmisartan-hydrochlorothiazid,56921.70892
telmisartan-hydrochlorothiazid,10733852.29
telmisartan-hydrochlorothiazid,5857646.655
telmisartan-hydrochlorothiazid,2098302.265
telmisartan-hydrochlorothiazid,5062783.298
telmisartan-hydrochlorothiazid,7713305.813
temazepam,29713469.94
temazepam,148615.9698
temazepam,19249.6037
temazepam,8013060.426
temazepam,44942.49592
temazepam,9524.06556
temazepam,12521621.52
temazepam,1845467.577
temazepam,4042218.745
temazepam,4417755.967
temazepam,2822.946026
temozolomide,93481.59945
temozolomide,19160.11913
temozolomide,23678.13851
temozolomide,47799.85336
temsirolimus,121671.1226
temsirolimus,46143.53939
temsirolimus,64968.07124
tencon,7714.648209
tencon,7706.831024
tenivac,2875397.925
tenivac,2864732.565
tenofovir disoproxil fumarate,22014074.0
tenofovir disoproxil fumarate,2201310.886
tenofovir disoproxil fumarate,2912378.534
tenofovir disoproxil fumarate,1559375.573
tenofovir disoproxil fumarate,7983.296097
tenofovir disoproxil fumarate,5293044.173
tenofovir disoproxil fumarate,940804.8382
tenofovir disoproxil fumarate,4118.840839
tenofovir disoproxil fumarate,3654011.602
tenofovir disoproxil fumarate,2236958.839
tenoretic 50,109533.1855
tenoretic 50,110751.4832
tenormin,3439685.081
tenormin,3484166.291
tepezza,75540287.07
tepezza,132581186.3
tepmetko,20426541.01
tepmetko,21044749.85
terazosin hcl,35435360.02
terazosin hcl,28203064.08
terazosin hcl,10367.69821
terazosin hcl,232.9587538
terazosin hcl,9753288.564
terazosin hcl,1011120.547
terbinafine hcl,11852467.59
terbinafine hcl,4802.980182
terbinafine hcl,1293446.421
terbinafine hcl,4396.57048
terbinafine hcl,2693748.964
terbinafine hcl,1092.221858
terbinafine hcl,344037.2407
terbinafine hcl,323278.6894
terbinafine hcl,6862179.117
terbutaline sulfate,1402690.981
terbutaline sulfate,204577.8697
terbutaline sulfate,399762.1019
terbutaline sulfate,5479.557676
terbutaline sulfate,428821.606
terbutaline sulfate,378603.2573
terconazole,4179107.845
terconazole,2252658.463
